Unnamed: 0,pub_id,researcher_id,author_name,aff_name,aff_id,aff_city_id,aff_country_code,journal.title
600394,pub.1141587331,ur.01063003353.99,Lennie Derde,Utrecht University,grid.5477.1,2745912.0,NL,JAMA
600395,pub.1141587331,ur.01063003353.99,Lennie Derde,University Medical Center Utrecht,grid.7692.a,2745912.0,NL,JAMA
600405,pub.1141587331,ur.01156511322.42,Iain B. Gosbell,Australian Red Cross Lifeblood,grid.420118.e,2147714.0,AU,JAMA
600406,pub.1141587331,ur.01156511322.42,Iain B. Gosbell,Western Sydney University,grid.1029.a,2151650.0,AU,JAMA
600408,pub.1141587331,ur.01146723623.29,Rashan Haniffa,"Network for Improving Critical Care Systems and Training, Colombo, Sri Lanka",,1248991.0,LK,JAMA
600409,pub.1141587331,ur.01146723623.29,Rashan Haniffa,Mahidol Oxford Tropical Medicine Research Unit,grid.501272.3,1609350.0,TH,JAMA
600411,pub.1141587331,ur.0623452746.76,Alisa M. Higgins,Monash University,grid.1002.3,2158177.0,AU,JAMA
600412,pub.1141587331,ur.014672366031.29,Thomas E. Hills,Medical Research Institute of New Zealand,grid.415117.7,2179537.0,NZ,JAMA
600414,pub.1141587331,ur.01256225071.20,Christopher Horvat,Children's Hospital of Pittsburgh,grid.239553.b,5206379.0,US,JAMA
600417,pub.1141587331,ur.012560111067.07,Nao Ichihara,University of Tokyo,grid.26999.3d,1850147.0,JP,JAMA
600420,pub.1141587331,ur.01321064225.67,François Lamontagne,Université de Sherbrooke,grid.86715.3d,6146143.0,CA,JAMA
600421,pub.1141587331,ur.01161165435.71,Patrick R. Lawler,University Health Network,grid.231844.8,6167865.0,CA,JAMA
600422,pub.1141587331,ur.01161165435.71,Patrick R. Lawler,University of Toronto,grid.17063.33,6167865.0,CA,JAMA
600423,pub.1141587331,ur.014753647021.34,Kelsey Linstrum,University of Pittsburgh,grid.21925.3d,5206379.0,US,JAMA
600424,pub.1141587331,ur.01237120345.83,Edward Litton,University of Western Australia,grid.1012.2,2063523.0,AU,JAMA
600429,pub.1141587331,ur.013052706317.18,Daniel F. McAuley,"Centre for Experimental Medicine, School of Medicine, Dentistry, and Biomedical Sciences, Queen’s University Belfast, Belfast, Ireland",,,IE,JAMA
600431,pub.1141587331,ur.0600412001.48,Anna McGlothlin,"Berry Consultants LLC, Austin, Texas",,4671654.0,US,JAMA
600432,pub.1141587331,ur.0722727247.45,Shay McGuinness,Monash University,grid.1002.3,2158177.0,AU,JAMA
600433,pub.1141587331,ur.0722727247.45,Shay McGuinness,Auckland City Hospital,grid.414055.1,2193733.0,NZ,JAMA
600434,pub.1141587331,ur.0722727247.45,Shay McGuinness,Medical Research Institute of New Zealand,grid.415117.7,2179537.0,NZ,JAMA
600438,pub.1141587331,ur.01024721155.96,Paul R. Mouncey,Intensive Care National Audit & Research Centre,grid.450885.4,2643743.0,GB,JAMA
600440,pub.1141587331,ur.011535223620.39,Alistair Nichol,Monash University,grid.1002.3,2158177.0,AU,JAMA
600441,pub.1141587331,ur.011535223620.39,Alistair Nichol,St. Vincent's University Hospital,grid.412751.4,2964574.0,IE,JAMA
600442,pub.1141587331,ur.011535223620.39,Alistair Nichol,University College Dublin,grid.7886.1,2964574.0,IE,JAMA
600443,pub.1141587331,ur.011535223620.39,Alistair Nichol,Alfred Health,grid.267362.4,2158177.0,AU,JAMA
600444,pub.1141587331,ur.0706543237.52,Rachael Parke,Auckland City Hospital,grid.414055.1,2193733.0,NZ,JAMA
600445,pub.1141587331,ur.0706543237.52,Rachael Parke,Medical Research Institute of New Zealand,grid.415117.7,2179537.0,NZ,JAMA
600446,pub.1141587331,ur.0706543237.52,Rachael Parke,University of Auckland,grid.9654.e,2193733.0,NZ,JAMA
600461,pub.1141587331,ur.0603551123.90,Ary Serpa Neto,Monash University,grid.1002.3,2158177.0,AU,JAMA
600462,pub.1141587331,ur.0603551123.90,Ary Serpa Neto,Hospital Israelita Albert Einstein,grid.413562.7,3448439.0,BR,JAMA
600467,pub.1141587331,ur.01150176167.10,Darrell J. Triulzi,University of Pittsburgh,grid.21925.3d,5206379.0,US,JAMA
600468,pub.1141587331,ur.011566401167.27,Anne M. Turner,Medical Research Institute of New Zealand,grid.415117.7,2179537.0,NZ,JAMA
600469,pub.1141587331,ur.01311216724.81,Frank van de Veerdonk,Radboud University Nijmegen Medical Centre,grid.10417.33,2750053.0,NL,JAMA
600473,pub.1141587331,ur.01270271012.99,Scott Berry,"Berry Consultants LLC, Austin, Texas",,4671654.0,US,JAMA
600474,pub.1141587331,ur.01010123626.36,Roger J. Lewis,"Berry Consultants LLC, Austin, Texas",,4671654.0,US,JAMA
600475,pub.1141587331,ur.01010123626.36,Roger J. Lewis,Harbor–UCLA Medical Center,grid.239844.0,5403022.0,US,JAMA
600476,pub.1141587331,ur.01010123626.36,Roger J. Lewis,"University of California, Los Angeles",grid.19006.3e,5368361.0,US,JAMA
600477,pub.1141587331,ur.0712501406.79,David K. Menon,Addenbrooke's Hospital,grid.120073.7,2653941.0,GB,JAMA
607748,pub.1141331768,ur.01321064225.67,Francois Lamontagne,"Department of Medicine and Centre de recherche du CHU de Sherbrooke, Sherbrooke, Quebec, Canada.",,,CA,The BMJ
609096,pub.1141186137,ur.013373220741.62,Yaseen M. Arabi,King Saud bin Abdulaziz University for Health Sciences,grid.412149.b,108410.0,SA,JAMA
609414,pub.1141186137,ur.01156263644.29,Irene Watpool,for the Prevention of Severe Pneumonia and Endotracheal Colonization Trial (PROSPECT) Investigators and the Canadian Critical Care Trials Group,,,,JAMA
609468,pub.1141186137,ur.015021376673.99,Imrana Khalid,for the Prevention of Severe Pneumonia and Endotracheal Colonization Trial (PROSPECT) Investigators and the Canadian Critical Care Trials Group,,,,JAMA
609549,pub.1141186137,ur.011677351401.14,Dounia Boumahni,for the Prevention of Severe Pneumonia and Endotracheal Colonization Trial (PROSPECT) Investigators and the Canadian Critical Care Trials Group,,,,JAMA
609737,pub.1141186137,ur.0722104142.45,Haytham Tlayjeh,for the Prevention of Severe Pneumonia and Endotracheal Colonization Trial (PROSPECT) Investigators and the Canadian Critical Care Trials Group,,,,JAMA
609759,pub.1141185869,ur.01010123626.36,Roger J. Lewis,Harbor–UCLA Medical Center,grid.239844.0,5403022.0,US,JAMA
609760,pub.1141185869,ur.01010123626.36,Roger J. Lewis,The Lundquist Institute,grid.513199.6,5403022.0,US,JAMA
609761,pub.1141185869,ur.01010123626.36,Roger J. Lewis,"University of California, Los Angeles",grid.19006.3e,5368361.0,US,JAMA
609762,pub.1141185869,ur.01010123626.36,Roger J. Lewis,"Berry Consultants LLC, Austin, Texas",,4671654.0,US,JAMA
609787,pub.1140695851,ur.013052706317.18,Daniel F. McAuley,Queen's University Belfast,grid.4777.3,2655984.0,GB,JAMA
609788,pub.1140695851,ur.013052706317.18,Daniel F. McAuley,Royal Victoria Hospital,grid.416232.0,2655984.0,GB,JAMA
609815,pub.1140695851,ur.012401433024.94,Aneta Bociek,for the REST Investigators,,,,JAMA
609824,pub.1140695851,ur.011742457327.38,Leilani Cabreros,for the REST Investigators,,,,JAMA
609837,pub.1140695851,ur.011201454043.62,Shiney Cherian,for the REST Investigators,,,,JAMA
609893,pub.1140695851,ur.010674664741.42,Minerva Gellamucho,for the REST Investigators,,,,JAMA
609935,pub.1140695851,ur.014746732101.60,Liana Lankester,for the REST Investigators,,,,JAMA
609951,pub.1140695851,ur.01164013672.90,Corrienne McCulloch,for the REST Investigators,,,,JAMA
609971,pub.1140695851,ur.014741013357.00,Elankumaran Paramasivam,for the REST Investigators,,,,JAMA
609979,pub.1140695851,ur.016062722224.53,Petra Polgarova,for the REST Investigators,,,,JAMA
610012,pub.1140695851,ur.01043570042.55,Charlotte Summers,for the REST Investigators,,,,JAMA
610020,pub.1140695851,ur.011121175401.08,Ian Turner-Bone,for the REST Investigators,,,,JAMA
610021,pub.1140695851,ur.01234013511.91,Tonny Veenith,for the REST Investigators,,,,JAMA
610605,pub.1141147661,ur.016557537535.52,Ghady Haidar,University of Pittsburgh,grid.21925.3d,5206379.0,US,New England Journal of Medicine
611692,pub.1140587969,ur.01010123626.36,Roger J. Lewis,Harbor–UCLA Medical Center,grid.239844.0,5403022.0,US,JAMA
611693,pub.1140587969,ur.01010123626.36,Roger J. Lewis,"University of California, Los Angeles",grid.19006.3e,5368361.0,US,JAMA
611694,pub.1140587969,ur.01010123626.36,Roger J. Lewis,"Berry Consultants, Austin, Texas",,4671654.0,US,JAMA
612924,pub.1140288378,ur.0603551123.90,Ary Serpa-Neto,Brazilian Research in Intensive Care Network,grid.512124.1,3448439.0,BR,JAMA
612925,pub.1140288378,ur.0603551123.90,Ary Serpa-Neto,Hospital Israelita Albert Einstein,grid.413562.7,3448439.0,BR,JAMA
613584,pub.1140811282,ur.01207735765.91,Charlotte A Bradbury,"From the Faculty of Translational Health Sciences (C.A.B.), University of Bristol (J.I., K.B., R.K.), and the Bristol Haematology and Oncology Centre (C.A.B.) and the Research Design Service (R.G.), University Hospitals Bristol and Weston NHS Foundation Trust, Bristol, the Centre for Trials Research, Cardiff University (J.P., I.T.), and the Department of Haematology, Cardiff and Vale University Health Board (R.R.), Cardiff, Leeds Teaching Hospitals NHS Trust, Leeds (Q.H.), Glasgow Royal Infirmary, Glasgow (C.B.), the Department of Immunology and Inflammation, Imperial College London, London (N.C.), East Kent Hospitals University NHS Foundation Trust, Canterbury (G.E.), and Newcastle upon Tyne Hospitals NHS Trust, Newcastle upon Tyne (K.T.) - all in the United Kingdom.",,,,New England Journal of Medicine
613585,pub.1140811282,ur.01207735765.91,Charlotte A Bradbury,University Hospitals Bristol NHS Foundation Trust,grid.410421.2,2654675.0,GB,New England Journal of Medicine
615451,pub.1140656459,ur.01242172705.25,Manu Shankar-Hari,Guy's and St Thomas' NHS Foundation Trust,grid.420545.2,2643743.0,GB,The BMJ
616536,pub.1140521287,ur.01114060235.79,Anthony C Gordon,Imperial College London,grid.7445.2,2643743.0,GB,New England Journal of Medicine
616538,pub.1140521287,ur.01063003353.99,Lennie P G Derde,University Medical Center Utrecht,grid.7692.a,2745912.0,NL,New England Journal of Medicine
616673,pub.1140500690,ur.01150176167.10,Darrell J Triulzi,Stanford University,grid.168010.e,5398563.0,US,New England Journal of Medicine
616674,pub.1140500690,ur.01150176167.10,Darrell J Triulzi,Cooper University Hospital,grid.411896.3,4501018.0,US,New England Journal of Medicine
616675,pub.1140500690,ur.01150176167.10,Darrell J Triulzi,"From the University of Michigan, Ann Arbor (F.K.K., R.D.D., C.V.H., V.L.W.S., C.F.G., N.L.H., R.S., W.B.), Spectrum Health, Grand Rapids (J.C.R.), and Michigan State University, East Lansing (J.C.R.) - all in Michigan; the Medical University of South Carolina, Charleston (V.D.-M., S.D.Y., L.D.F., E.L.); Stanford University, Palo Alto, CA (K.S., J.M.H., S.J., J.Q.); Vitalant Research Institute, Scottsdale, AZ (L.J.D.); the National Heart, Lung, and Blood Institute, Bethesda, MD (N.E.K.); the University of Pittsburgh, Pittsburgh (A.K., J.F.M., D.J.T., C.W.C.); Harbor-UCLA Medical Center, Los Angeles (K.Y.); Cooper University Hospital, Camden, NJ (C.W.J.); Oregon Health and Science University, Portland (B.K.); Health Partners Methodist Hospital, St. Louis Park, MN (A.B.); and the University of Chicago, Chicago (D.G.B.).",,,,New England Journal of Medicine
618125,pub.1140287544,ur.0603551123.90,Ary Serpa-Neto,Brazilian Research in Intensive Care Network,grid.512124.1,3448439.0,BR,JAMA
618126,pub.1140287544,ur.0603551123.90,Ary Serpa-Neto,Hospital Israelita Albert Einstein,grid.413562.7,3448439.0,BR,JAMA
618541,pub.1139313286,ur.01063003353.99,Lennie Derde,The WHO Rapid Evidence Appraisal for COVID-19 Therapies (REACT) Working Group,,,,JAMA
618542,pub.1139313286,ur.01221001674.80,Lise Estcourt,The WHO Rapid Evidence Appraisal for COVID-19 Therapies (REACT) Working Group,,,,JAMA
618544,pub.1139313286,ur.01114060235.79,Anthony Gordon,The WHO Rapid Evidence Appraisal for COVID-19 Therapies (REACT) Working Group,,,,JAMA
618546,pub.1139313286,ur.01146723623.29,Rashan Haniffa,The WHO Rapid Evidence Appraisal for COVID-19 Therapies (REACT) Working Group,,,,JAMA
618557,pub.1139313286,ur.01024721155.96,Paul Mouncey,The WHO Rapid Evidence Appraisal for COVID-19 Therapies (REACT) Working Group,,,,JAMA
618567,pub.1139313286,ur.01242172705.25,Manu Shankar-Hari,The WHO Rapid Evidence Appraisal for COVID-19 Therapies (REACT) Working Group,,,,JAMA
618583,pub.1139313286,ur.0623736353.03,Kayode Ogungbenro,The WHO Rapid Evidence Appraisal for COVID-19 Therapies (REACT) Working Group,,,,JAMA
618587,pub.1139313286,ur.0741036041.94,Taryn Youngstein,The WHO Rapid Evidence Appraisal for COVID-19 Therapies (REACT) Working Group,,,,JAMA
618768,pub.1139313286,ur.013430126661.07,Lindsay R. Berry,"Berry Consultants, Austin, Texas",,4671654.0,US,JAMA
618798,pub.1139313286,ur.012700661461.34,Elizabeth Lorenzi,"Berry Consultants, Austin, Texas",,4671654.0,US,JAMA
619160,pub.1140216317,ur.01337525677.07,Abi Beane,"Critical Care Asia Africa Network, Mahidol Oxford Tropical Research Unit, Bangkok 10400, Thailand.",,1609350.0,TH,The Lancet
619161,pub.1140216317,ur.01146723623.29,Rashan Haniffa,"Critical Care Asia Africa Network, Mahidol Oxford Tropical Research Unit, Bangkok 10400, Thailand.",,1609350.0,TH,The Lancet
621066,pub.1139927175,ur.0736352243.56,Muthiah Vaduganathan,Harvard University,grid.38142.3c,4931972.0,US,JAMA
621067,pub.1139927175,ur.0736352243.56,Muthiah Vaduganathan,Brigham and Women's Hospital,grid.62560.37,4930956.0,US,JAMA
621068,pub.1139927175,ur.0736352243.56,Muthiah Vaduganathan,Brigham and Women's Hospital,grid.62560.37,4930956.0,US,JAMA
627078,pub.1139022601,ur.01270271012.99,Scott M. Berry,"Berry Consultants, LLC, Austin, TX, USA",,4671654.0,US,Nature Medicine
627362,pub.1138918563,ur.01312562557.26,Paul J. Young,Lund University,grid.4514.4,2693678.0,SE,New England Journal of Medicine
627363,pub.1138918563,ur.01312562557.26,Paul J. Young,Skåne University Hospital,grid.411843.b,2693678.0,SE,New England Journal of Medicine
627382,pub.1138918563,ur.011535223620.39,Alistair D. Nichol,Lund University,grid.4514.4,2693678.0,SE,New England Journal of Medicine
627383,pub.1138918563,ur.011535223620.39,Alistair D. Nichol,Skåne University Hospital,grid.411843.b,2693678.0,SE,New England Journal of Medicine
627436,pub.1138918563,ur.010063745136.57,Leanlove Navarra,Lund University,grid.4514.4,2693678.0,SE,New England Journal of Medicine
627437,pub.1138918563,ur.010063745136.57,Leanlove Navarra,Skåne University Hospital,grid.411843.b,2693678.0,SE,New England Journal of Medicine
634672,pub.1138090932,ur.0722727247.45,Shay McGuinness,McMaster University,grid.25073.33,5969782.0,CA,New England Journal of Medicine
636850,pub.1137803852,ur.010700674464.41,Kathryn M Rowan,Intensive Care National Audit & Research Centre,grid.450885.4,2643743.0,GB,The BMJ
637847,pub.1137616560,ur.01003342001.79,David E Leaf,Brigham and Women's Hospital,grid.62560.37,4930956.0,US,The Lancet
637848,pub.1137616560,ur.01003342001.79,David E Leaf,Harvard University,grid.38142.3c,4931972.0,US,The Lancet
638858,pub.1137484247,ur.01321064225.67,Francois Lamontagne,"Department of Medicine and Centre de recherche du CHU de Sherbrooke, Sherbrooke, QC, Canada.",,6146143.0,CA,The BMJ
641158,pub.1136994382,ur.01312562557.26,Paul J Young,Medical Research Institute of New Zealand,grid.415117.7,2179537.0,NZ,New England Journal of Medicine
641159,pub.1136994382,ur.01312562557.26,Paul J Young,Wellington Hospital,grid.416979.4,2179537.0,NZ,New England Journal of Medicine
644515,pub.1136498009,ur.01034252003.00,Gaetan Plantefeve,for the INTUBE Study Investigators,,,,JAMA
644642,pub.1135743823,ur.01114060235.79,Anthony C. Gordon,Imperial College London,grid.7445.2,2643743.0,GB,JAMA
644643,pub.1135743823,ur.01114060235.79,Anthony C. Gordon,St Mary's Hospital,grid.426467.5,2643743.0,GB,JAMA
645867,pub.1135421154,ur.01003342001.79,David E. Leaf,Brigham and Women's Hospital,grid.62560.37,4930956.0,US,JAMA
648154,pub.1135837931,ur.01321064225.67,François Lamontagne,Université de Sherbrooke,grid.86715.3d,6146143.0,CA,The BMJ
648523,pub.1135751811,ur.01114060235.79,Anthony C Gordon,King's College London,grid.13097.3c,2643743.0,GB,New England Journal of Medicine
648524,pub.1135751811,ur.01114060235.79,Anthony C Gordon,Monash University,grid.1002.3,2158177.0,AU,New England Journal of Medicine
648525,pub.1135751811,ur.01114060235.79,Anthony C Gordon,King Saud bin Abdulaziz University for Health Sciences,grid.412149.b,108410.0,SA,New England Journal of Medicine
648526,pub.1135751811,ur.01114060235.79,Anthony C Gordon,"From Imperial College London (A.C.G., F.A.-B.), Imperial College Healthcare NHS Trust, St. Mary's Hospital (A.C.G.), Intensive Care National Audit and Research Centre (P.R.M., K.M.R.), University College London Hospital (R.H.), King's College London (M.S.-H.), and Guy's and St. Thomas' NHS Foundation Trust (M.S.-H.), London, University of Oxford (A. Beane) and NHS Blood and Transplant (L.J.E.), Oxford, and University of Bristol, Bristol (C.A.B.) - all in the United Kingdom; Monash University (A.D.N., A. Buzgau, A.C.C., A.M.H., S.P.M., J.C.P., C.G., S.A.W.) and Alfred Health (A.D.N., A.C.C.), Melbourne, VIC, Fiona Stanley Hospital (E. Litton, K.O.) and University of Western Australia (E. Litton), Perth, WA, University of Sydney and Royal Prince Alfred Hospital, Sydney (A.E.P.), and St. John of God Hospital, Subiaco, WA (S.A.W.) - all in Australia; University College Dublin, Dublin (A.D.N.); King Saud bin Abdulaziz University for Health Sciences and King Abdullah International Medical Research Center, Riyadh, Saudi Arabia (Y.M.A.); Hospital Raymond Poincaré (Assistance Publique-Hôpitaux de Paris) and Université Paris Saclay-Université de Versailles Saint-Quentin-en-Yvelines-INSERM, Garches, and Université de Versailles Saint-Quentin-en-Yvelines-Université Paris Saclay, Montigny-le-Bretonneux - all in France (D.A.); University Medical Center Utrecht, Utrecht (W.B.-P., M.J.M.B., H.L.L., E.R., L.P.G.D.), and Radboudumc, Nijmegen (F.L.V.) - both in the Netherlands; Berry Consultants, Austin, TX (L.R.B., M.A.D., M.F., E. Lorenzi, A.M., C.T.S., R.J.L., S.B.); St. Michael's Hospital Unity Health (Z.B., J.C.M., M.S.S.) and University Health Network and University of Toronto (P.R.L.), Toronto, Université de Sherbrooke, Sherbrooke, QC (F.L.), University of British Columbia, Vancouver (S.M.), University of Alberta, Edmonton (W.I.S.), Université Laval, Québec City (A.F.T.), and University of Manitoba, Winnipeg, MB (R.Z.) - all in Canada; Jena University Hospital, Jena, Germany (F.M.B.); Auckland City Hospital (E.J.D., T.E.H., S.P.M., R.L.P., C.J.M.), Middlemore Hospital (S.C.M.), and University of Auckland (R.L.P.), Auckland, and Medical Research Institute of New Zealand, Wellington (T.E.H., S.P.M., A.M.T.) - all in New Zealand; University of Antwerp, Wilrijk, Belgium (H.G.); University of Oxford, Bangkok, Thailand (R.H.); National Intensive Care Surveillance, Colombo, Sri Lanka (R.H.); UPMC Children's Hospital of Pittsburgh (C.M.H.) and University of Pittsburgh (K.M.L., F.B.M., B.J.M., S.K.M., C.W.S., D.C.A.), Pittsburgh; Queen's University Belfast and Royal Victoria Hospital, Belfast, Northern Ireland (D.F.M.); University of Helsinki and Helsinki University Hospital, Helsinki (V.P.); and Harbor-UCLA Medical Center, Torrance, CA (R.J.L.).",,,,New England Journal of Medicine
648527,pub.1135751811,ur.01114060235.79,Anthony C Gordon,"From Imperial College London (A.C.G., F.A.-B.), Imperial College Healthcare NHS Trust, St. Mary's Hospital (A.C.G.), Intensive Care National Audit and Research Centre (P.R.M., K.M.R.), University College London Hospital (R.H.), King's College London (M.S.-H.), and Guy's and St. Thomas' NHS Foundation Trust (M.S.-H.), London, University of Oxford (A. Beane) and NHS Blood and Transplant (L.J.E.), Oxford, and University of Bristol, Bristol (C.A.B.) - all in the United Kingdom; Monash University (A.D.N., A. Buzgau, A.C.C., A.M.H., S.P.M., J.C.P., C.G., S.A.W.) and Alfred Health (A.D.N., A.C.C.), Melbourne, VIC, Fiona Stanley Hospital (E. Litton, K.O.) and University of Western Australia (E. Litton), Perth, WA, University of Sydney and Royal Prince Alfred Hospital, Sydney (A.E.P.), and St. John of God Hospital, Subiaco, WA (S.A.W.) - all in Australia; University College Dublin, Dublin (A.D.N.); King Saud bin Abdulaziz University for Health Sciences and King Abdullah International Medical Research Center, Riyadh, Saudi Arabia (Y.M.A.); Hospital Raymond Poincaré (Assistance Publique-Hôpitaux de Paris) and Université Paris Saclay-Université de Versailles Saint-Quentin-en-Yvelines-INSERM, Garches, and Université de Versailles Saint-Quentin-en-Yvelines-Université Paris Saclay, Montigny-le-Bretonneux - all in France (D.A.); University Medical Center Utrecht, Utrecht (W.B.-P., M.J.M.B., H.L.L., E.R., L.P.G.D.), and Radboudumc, Nijmegen (F.L.V.) - both in the Netherlands; Berry Consultants, Austin, TX (L.R.B., M.A.D., M.F., E. Lorenzi, A.M., C.T.S., R.J.L., S.B.); St. Michael's Hospital Unity Health (Z.B., J.C.M., M.S.S.) and University Health Network and University of Toronto (P.R.L.), Toronto, Université de Sherbrooke, Sherbrooke, QC (F.L.), University of British Columbia, Vancouver (S.M.), University of Alberta, Edmonton (W.I.S.), Université Laval, Québec City (A.F.T.), and University of Manitoba, Winnipeg, MB (R.Z.) - all in Canada; Jena University Hospital, Jena, Germany (F.M.B.); Auckland City Hospital (E.J.D., T.E.H., S.P.M., R.L.P., C.J.M.), Middlemore Hospital (S.C.M.), and University of Auckland (R.L.P.), Auckland, and Medical Research Institute of New Zealand, Wellington (T.E.H., S.P.M., A.M.T.) - all in New Zealand; University of Antwerp, Wilrijk, Belgium (H.G.); University of Oxford, Bangkok, Thailand (R.H.); National Intensive Care Surveillance, Colombo, Sri Lanka (R.H.); UPMC Children's Hospital of Pittsburgh (C.M.H.) and University of Pittsburgh (K.M.L., F.B.M., B.J.M., S.K.M., C.W.S., D.C.A.), Pittsburgh; Queen's University Belfast and Royal Victoria Hospital, Belfast, Northern Ireland (D.F.M.); University of Helsinki and Helsinki University Hospital, Helsinki (V.P.); and Harbor-UCLA Medical Center, Torrance, CA (R.J.L.).",,2193733.0,NZ,New England Journal of Medicine
648528,pub.1135751811,ur.01114060235.79,Anthony C Gordon,"From Imperial College London (A.C.G., F.A.-B.), Imperial College Healthcare NHS Trust, St. Mary's Hospital (A.C.G.), Intensive Care National Audit and Research Centre (P.R.M., K.M.R.), University College London Hospital (R.H.), King's College London (M.S.-H.), and Guy's and St. Thomas' NHS Foundation Trust (M.S.-H.), London, University of Oxford (A. Beane) and NHS Blood and Transplant (L.J.E.), Oxford, and University of Bristol, Bristol (C.A.B.) - all in the United Kingdom; Monash University (A.D.N., A. Buzgau, A.C.C., A.M.H., S.P.M., J.C.P., C.G., S.A.W.) and Alfred Health (A.D.N., A.C.C.), Melbourne, VIC, Fiona Stanley Hospital (E. Litton, K.O.) and University of Western Australia (E. Litton), Perth, WA, University of Sydney and Royal Prince Alfred Hospital, Sydney (A.E.P.), and St. John of God Hospital, Subiaco, WA (S.A.W.) - all in Australia; University College Dublin, Dublin (A.D.N.); King Saud bin Abdulaziz University for Health Sciences and King Abdullah International Medical Research Center, Riyadh, Saudi Arabia (Y.M.A.); Hospital Raymond Poincaré (Assistance Publique-Hôpitaux de Paris) and Université Paris Saclay-Université de Versailles Saint-Quentin-en-Yvelines-INSERM, Garches, and Université de Versailles Saint-Quentin-en-Yvelines-Université Paris Saclay, Montigny-le-Bretonneux - all in France (D.A.); University Medical Center Utrecht, Utrecht (W.B.-P., M.J.M.B., H.L.L., E.R., L.P.G.D.), and Radboudumc, Nijmegen (F.L.V.) - both in the Netherlands; Berry Consultants, Austin, TX (L.R.B., M.A.D., M.F., E. Lorenzi, A.M., C.T.S., R.J.L., S.B.); St. Michael's Hospital Unity Health (Z.B., J.C.M., M.S.S.) and University Health Network and University of Toronto (P.R.L.), Toronto, Université de Sherbrooke, Sherbrooke, QC (F.L.), University of British Columbia, Vancouver (S.M.), University of Alberta, Edmonton (W.I.S.), Université Laval, Québec City (A.F.T.), and University of Manitoba, Winnipeg, MB (R.Z.) - all in Canada; Jena University Hospital, Jena, Germany (F.M.B.); Auckland City Hospital (E.J.D., T.E.H., S.P.M., R.L.P., C.J.M.), Middlemore Hospital (S.C.M.), and University of Auckland (R.L.P.), Auckland, and Medical Research Institute of New Zealand, Wellington (T.E.H., S.P.M., A.M.T.) - all in New Zealand; University of Antwerp, Wilrijk, Belgium (H.G.); University of Oxford, Bangkok, Thailand (R.H.); National Intensive Care Surveillance, Colombo, Sri Lanka (R.H.); UPMC Children's Hospital of Pittsburgh (C.M.H.) and University of Pittsburgh (K.M.L., F.B.M., B.J.M., S.K.M., C.W.S., D.C.A.), Pittsburgh; Queen's University Belfast and Royal Victoria Hospital, Belfast, Northern Ireland (D.F.M.); University of Helsinki and Helsinki University Hospital, Helsinki (V.P.); and Harbor-UCLA Medical Center, Torrance, CA (R.J.L.).",,1609350.0,TH,New England Journal of Medicine
